     1        2:1        1:0      +  *0.747  0.253
   680        1:0        2:1      +   0.055 *0.945
   681        1:0        2:1      +   0.024 *0.976
   682        1:0        2:1      +   0.276 *0.724
   683        1:0        2:1      +   0.288 *0.712
   684        1:0        2:1      +   0.039 *0.961
   685        1:0        2:1      +   0.001 *0.999
   686        1:0        2:1      +   0.007 *0.993
   687        1:0        2:1      +   0.345 *0.655
   688        1:0        1:0         *0.995  0.005
   689        1:0        2:1      +   0.016 *0.984
   690        1:0        2:1      +   0.018 *0.982
   691        1:0        1:0         *0.662  0.338
   692        1:0        2:1      +   0.002 *0.998
   693        1:0        2:1      +   0.055 *0.945
   694        1:0        2:1      +   0.22  *0.78 
   695        1:0        1:0         *0.826  0.174
   696        1:0        2:1      +   0.071 *0.929
   697        1:0        1:0         *0.649  0.351
   698        1:0        2:1      +   0.133 *0.867
   699        1:0        1:0         *0.911  0.089
   700        1:0        1:0         *0.833  0.167
   701        1:0        1:0         *0.959  0.041
   702        1:0        1:0         *0.55   0.45 
   703        1:0        2:1      +   0.29  *0.71 
   704        1:0        2:1      +   0.258 *0.742
   705        1:0        1:0         *0.88   0.12 
   706        1:0        1:0         *0.766  0.234
   707        1:0        1:0         *0.952  0.048
   708        1:0        1:0         *0.94   0.06 
   709        1:0        1:0         *0.921  0.079
   710        1:0        2:1      +   0     *1    
   711        1:0        2:1      +   0.311 *0.689
   712        1:0        1:0         *0.978  0.022
   713        1:0        2:1      +   0.448 *0.552
   714        1:0        2:1      +   0.179 *0.821
   715        1:0        1:0         *0.987  0.013
   716        1:0        2:1      +   0.05  *0.95 
   717        1:0        2:1      +   0.38  *0.62 
   718        1:0        2:1      +   0.19  *0.81 
   719        1:0        1:0         *0.986  0.014
   720        1:0        1:0         *0.937  0.063
   721        1:0        1:0         *0.987  0.013
   722        1:0        1:0         *0.982  0.018
   723        1:0        1:0         *0.972  0.028
   724        1:0        2:1      +   0.081 *0.919
   725        1:0        1:0         *0.992  0.008
   726        1:0        2:1      +   0.123 *0.877
   727        1:0        1:0         *0.851  0.149
   728        1:0        1:0         *0.516  0.484
   729        1:0        1:0         *0.839  0.161
   730        1:0        1:0         *0.857  0.143
   731        1:0        1:0         *0.996  0.004
   732        1:0        1:0         *0.998  0.002
   733        1:0        2:1      +   0.125 *0.875
   734        1:0        1:0         *0.669  0.331
   735        1:0        1:0         *0.997  0.003
   736        1:0        1:0         *0.986  0.014
   737        1:0        2:1      +   0.234 *0.766
   738        1:0        2:1      +   0.466 *0.534
   739        1:0        1:0         *0.798  0.202
   740        1:0        2:1      +   0.347 *0.653
   741        1:0        1:0         *0.687  0.313
   742        1:0        1:0         *0.975  0.025
   743        1:0        1:0         *0.982  0.018
   744        1:0        1:0         *0.868  0.132
   745        1:0        1:0         *0.953  0.047
   746        1:0        1:0         *0.974  0.026
   747        1:0        1:0         *0.996  0.004
   748        1:0        1:0         *0.997  0.003
   749        1:0        2:1      +   0.013 *0.987
   750        1:0        1:0         *0.659  0.341
   751        1:0        1:0         *0.981  0.019
   752        1:0        1:0         *0.811  0.189
   753        1:0        1:0         *0.993  0.007
   754        1:0        2:1      +   0.175 *0.825
   755        1:0        2:1      +   0.224 *0.776
   756        1:0        2:1      +   0.093 *0.907
   757        1:0        1:0         *0.651  0.349
   758        1:0        1:0         *0.99   0.01 
   759        1:0        1:0         *0.998  0.002
   760        1:0        2:1      +   0.128 *0.872
   761        1:0        1:0         *0.981  0.019
   762        1:0        1:0         *0.969  0.031
   763        1:0        2:1      +   0.093 *0.907
   764        1:0        1:0         *0.667  0.333
   765        1:0        1:0         *0.957  0.043
   766        1:0        1:0         *0.968  0.032
   767        1:0        2:1      +   0.086 *0.914
   768        1:0        1:0         *0.926  0.074
   769        1:0        1:0         *0.59   0.41 
   770        1:0        1:0         *0.814  0.186
   771        1:0        1:0         *0.9    0.1  
   772        1:0        2:1      +   0.346 *0.654
   773        1:0        2:1      +   0.006 *0.994
   774        1:0        1:0         *0.692  0.308
   775        1:0        1:0         *0.993  0.007
   776        1:0        1:0         *0.886  0.114
   777        1:0        2:1      +   0.104 *0.896
   778        1:0        1:0         *0.649  0.351
   779        1:0        1:0         *0.921  0.079
   780        1:0        2:1      +   0.088 *0.912
   781        1:0        1:0         *0.928  0.072
   782        1:0        1:0         *0.982  0.018
   783        1:0        1:0         *0.579  0.421
   784        1:0        1:0         *0.978  0.022
   785        1:0        1:0         *0.548  0.452
   786        1:0        1:0         *0.986  0.014
   787        1:0        1:0         *0.97   0.03 
   788        1:0        1:0         *0.985  0.015
   789        1:0        1:0         *0.879  0.121
   790        1:0        1:0         *0.988  0.012
   791        1:0        1:0         *0.762  0.238
   792        1:0        2:1      +   0.032 *0.968
   793        1:0        1:0         *0.803  0.197
   794        1:0        1:0         *0.838  0.162
   795        1:0        1:0         *0.816  0.184
   796        1:0        1:0         *0.969  0.031
   797        1:0        1:0         *0.977  0.023
   798        1:0        1:0         *0.886  0.114
   799        1:0        1:0         *0.981  0.019
   800        1:0        1:0         *0.997  0.003
   801        1:0        1:0         *0.885  0.115
   802        1:0        1:0         *0.993  0.007
   803        1:0        2:1      +   0.47  *0.53 
   804        1:0        1:0         *0.754  0.246
   805        1:0        2:1      +   0.237 *0.763
   806        1:0        1:0         *0.664  0.336
   807        1:0        2:1      +   0.075 *0.925
   808        1:0        1:0         *0.982  0.018
   809        1:0        2:1      +   0     *1    
   810        1:0        1:0         *0.553  0.447
   811        1:0        1:0         *0.926  0.074
   812        1:0        1:0         *0.549  0.451
   813        1:0        2:1      +   0.036 *0.964
   814        1:0        2:1      +   0.489 *0.511
   815        1:0        1:0         *0.947  0.053
   816        1:0        2:1      +   0.075 *0.925
   817        1:0        1:0         *0.636  0.364
   818        1:0        1:0         *0.948  0.052
   819        1:0        2:1      +   0.23  *0.77 
   820        1:0        2:1      +   0.084 *0.916
   821        1:0        1:0         *0.956  0.044
   822        1:0        1:0         *0.782  0.218
   823        1:0        1:0         *0.961  0.039
   824        1:0        1:0         *0.987  0.013
   825        1:0        2:1      +   0.315 *0.685
   826        1:0        1:0         *0.93   0.07 
   827        1:0        1:0         *0.636  0.364
   828        1:0        1:0         *0.934  0.066
   829        1:0        1:0         *0.988  0.012
   830        1:0        2:1      +   0.394 *0.606
   831        1:0        1:0         *0.836  0.164
   832        1:0        1:0         *0.965  0.035
   833        1:0        2:1      +   0.364 *0.636
   834        1:0        1:0         *0.824  0.176
   835        1:0        2:1      +   0.033 *0.967
   836        1:0        1:0         *0.894  0.106
   837        1:0        1:0         *0.892  0.108
   838        1:0        1:0         *0.986  0.014
   839        1:0        1:0         *0.87   0.13 
   840        1:0        1:0         *0.985  0.015
   841        1:0        1:0         *0.9    0.1  
   842        1:0        1:0         *0.991  0.009
   843        1:0        1:0         *0.79   0.21 
   844        1:0        1:0         *0.995  0.005
   845        1:0        1:0         *0.935  0.065
   846        1:0        1:0         *0.988  0.012
   847        1:0        1:0         *0.994  0.006
   848        1:0        1:0         *0.834  0.166
   849        1:0        1:0         *0.989  0.011
   850        1:0        1:0         *0.992  0.008
   851        1:0        1:0         *0.541  0.459
   852        1:0        2:1      +   0.147 *0.853
   853        1:0        1:0         *0.999  0.001
   854        1:0        1:0         *0.99   0.01 
   855        1:0        1:0         *0.976  0.024
   856        1:0        1:0         *0.978  0.022
   857        1:0        1:0         *0.98   0.02 
   858        1:0        1:0         *0.973  0.027
   859        1:0        1:0         *0.995  0.005
   860        1:0        1:0         *0.991  0.009
   861        1:0        1:0         *0.748  0.252
   862        1:0        2:1      +   0.224 *0.776
   863        1:0        1:0         *0.858  0.142
   864        1:0        1:0         *0.679  0.321
   865        1:0        1:0         *0.999  0.001
   866        1:0        2:1      +   0.312 *0.688
   867        1:0        1:0         *0.947  0.053
   868        1:0        1:0         *0.988  0.012
   869        1:0        1:0         *0.953  0.047
   870        1:0        1:0         *0.979  0.021
   871        1:0        1:0         *0.791  0.209
   872        1:0        1:0         *0.975  0.025
   873        1:0        2:1      +   0.04  *0.96 
   874        1:0        1:0         *0.969  0.031
   875        1:0        1:0         *0.997  0.003
   876        1:0        1:0         *0.984  0.016
   877        1:0        1:0         *0.983  0.017
   878        1:0        1:0         *0.996  0.004
   879        1:0        1:0         *0.994  0.006
   880        1:0        1:0         *0.669  0.331
   881        1:0        1:0         *0.993  0.007
   882        1:0        1:0         *0.974  0.026
   883        1:0        1:0         *0.986  0.014
   884        1:0        1:0         *0.961  0.039
